,unnamed: 0,id,c1,c2,c3,formula_combined,chemical_formula,x,y,z,sphericity,shape,area/volume,max/min,space_group_core,space_group_shell,crystal_structure,coer_oe,sat_em_g,mr (emu/g),exc_bias_oe,ver_shift_emu_g,temperature_k,fc_field_t,h_range_max_koe,mass_ratio,exc_dir,ver_s_dir,common_spin,effective anisotropy constant (j/m3),magnetic anisotropy constant (j/m3),magnetocrystalline anisotropy constant (j/m3),anisotropy constant,crystalline,mae,curie temperature (k),exchange constant (j/m) *10^-12,electronegativity core,demagnetization factors (nd),interdomain coupling (alpha),mass_magnetic_susceptibility(emu/oe*g),orig_formula
289,822,290,Fe3O4,,,Fe3 O4,,25.0,25.0,25.0,1.0,,0.24,1.0,227.0,0,,404.667,66.277,20.847,,,,,,,,,1.0,2400.0,104.0,11000,21000.0,,140000.0,858.0,0.12,2.75,0.333,0.5,0.0,Fe3O4
290,823,291,Fe3O4,,,Fe3 O4,,25.0,25.0,25.0,1.0,,0.24,1.0,227.0,0,,404.667,66.277,20.847,,,,,,,,,1.0,2400.0,104.0,11000,21000.0,,140000.0,858.0,0.12,2.75,0.333,0.5,0.0,Fe3O4
291,824,292,Fe3O4,,,Fe3 O4,,25.0,25.0,25.0,1.0,,0.24,1.0,227.0,0,,404.667,66.277,20.847,,,,,,,,,1.0,2400.0,104.0,11000,21000.0,,140000.0,858.0,0.12,2.75,0.333,0.5,0.0,Fe3O4
292,825,293,Fe3O4,,,Fe3 O4,,25.0,25.0,25.0,1.0,,0.24,1.0,227.0,0,,404.667,66.277,20.847,,,,,,,,,1.0,2400.0,104.0,11000,21000.0,,140000.0,858.0,0.12,2.75,0.333,0.5,0.0,Fe3O4
293,826,294,Fe3O4,,,Fe3 O4,,25.0,25.0,25.0,1.0,,0.24,1.0,227.0,0,,404.667,66.277,20.847,,,,,,,,,1.0,2400.0,104.0,11000,21000.0,,140000.0,858.0,0.12,2.75,0.333,0.5,0.0,Fe3O4
294,827,295,Fe3O4,,,Fe3 O4,,25.0,25.0,25.0,1.0,,0.24,1.0,227.0,0,,404.667,66.277,20.847,,,,,,,,,1.0,2400.0,104.0,11000,21000.0,,140000.0,858.0,0.12,2.75,0.333,0.5,0.0,Fe3O4
295,828,296,Fe3O4,,,Fe3 O4,,25.0,25.0,25.0,1.0,,0.24,1.0,227.0,0,,404.667,66.277,20.847,,,,,,,,,1.0,2400.0,104.0,11000,21000.0,,140000.0,858.0,0.12,2.75,0.333,0.5,0.0,Fe3O4
296,829,297,Fe3O4,,,Fe3 O4,,25.0,25.0,25.0,1.0,,0.24,1.0,227.0,0,,404.667,66.277,20.847,,,,,,,,,1.0,2400.0,104.0,11000,21000.0,,140000.0,858.0,0.12,2.75,0.333,0.5,0.0,Fe3O4
297,830,298,Fe3O4,,,Fe3 O4,,25.0,25.0,25.0,1.0,,0.24,1.0,227.0,0,,404.667,66.277,20.847,,,,,,,,,1.0,2400.0,104.0,11000,21000.0,,140000.0,858.0,0.12,2.75,0.333,0.5,0.0,Fe3O4
298,831,299,Fe3O4,,,Fe3 O4,,38.0,38.0,38.0,1.0,,0.158,1.0,227.0,0,,1.848,72.167,28.933,,,,,,,,,1.0,11000.0,104.0,11000,21000.0,,140000.0,858.0,0.12,2.75,0.333,0.5,0.0,Fe3O4
299,832,300,Fe3O4,,,Fe3 O4,,38.0,38.0,38.0,1.0,,0.158,1.0,227.0,0,,1.848,72.167,28.933,,,,,,,,,1.0,11000.0,104.0,11000,21000.0,,140000.0,858.0,0.12,2.75,0.333,0.5,0.0,Fe3O4
300,833,301,Fe3O4,,,Fe3 O4,,38.0,38.0,38.0,1.0,,0.158,1.0,227.0,0,,1.848,72.167,28.933,,,,,,,,,1.0,11000.0,104.0,11000,21000.0,,140000.0,858.0,0.12,2.75,0.333,0.5,0.0,Fe3O4
301,834,302,Fe3O4,,,Fe3 O4,,38.0,38.0,38.0,1.0,,0.158,1.0,227.0,0,,1.848,72.167,28.933,,,,,,,,,1.0,11000.0,104.0,11000,21000.0,,140000.0,858.0,0.12,2.75,0.333,0.5,0.0,Fe3O4
302,835,303,Fe3O4,,,Fe3 O4,,38.0,38.0,38.0,1.0,,0.158,1.0,227.0,0,,1.848,72.167,28.933,,,,,,,,,1.0,11000.0,104.0,11000,21000.0,,140000.0,858.0,0.12,2.75,0.333,0.5,0.0,Fe3O4
303,836,304,Fe3O4,,,Fe3 O4,,38.0,38.0,38.0,1.0,,0.158,1.0,227.0,0,,1.848,72.167,28.933,,,,,,,,,1.0,11000.0,104.0,11000,21000.0,,140000.0,858.0,0.12,2.75,0.333,0.5,0.0,Fe3O4
304,837,305,Fe3O4,,,Fe3 O4,,38.0,38.0,38.0,1.0,,0.158,1.0,227.0,0,,1.848,72.167,28.933,,,,,,,,,1.0,11000.0,104.0,11000,21000.0,,140000.0,858.0,0.12,2.75,0.333,0.5,0.0,Fe3O4
305,838,306,Fe3O4,,,Fe3 O4,,41.0,7.0,24.65,0.782,,1.405,5.857,227.0,0,,0.0,91.32,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.024,0.5,0.0,Fe3O4
306,839,307,Fe3O4,,,Fe3 O4,,41.0,7.0,24.65,0.782,,1.405,5.857,227.0,0,,0.0,91.32,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.024,0.5,0.0,Fe3O4
307,840,308,Fe3O4,,,Fe3 O4,,41.0,7.0,24.65,0.782,,1.405,5.857,227.0,0,,0.0,91.32,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.024,0.5,0.0,Fe3O4
308,841,309,Fe3O4,,,Fe3 O4,,41.0,7.0,24.65,0.782,,1.405,5.857,227.0,0,,0.0,91.32,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.024,0.5,0.0,Fe3O4
309,842,310,Fe3O4,,,Fe3 O4,,41.0,7.0,24.65,0.782,,1.405,5.857,227.0,0,,0.0,91.32,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.024,0.5,0.0,Fe3O4
310,843,311,Fe3O4,,,Fe3 O4,,41.0,7.0,24.65,0.782,,1.405,5.857,227.0,0,,0.0,91.32,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.024,0.5,0.0,Fe3O4
311,844,312,Fe3O4,,,Fe3 O4,,41.0,7.0,24.65,0.782,,1.405,5.857,227.0,0,,0.0,91.32,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.024,0.5,0.0,Fe3O4
312,845,313,Fe3O4,,,Fe3 O4,,41.0,7.0,24.65,0.782,,1.405,5.857,227.0,0,,0.0,91.32,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.024,0.5,0.0,Fe3O4
313,846,314,Fe3O4,,,Fe3 O4,,65.0,5.7,35.6,0.674,,1.223,11.404,227.0,0,,0.0,88.3,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.014,0.5,0.0,Fe3O4
314,847,315,Fe3O4,,,Fe3 O4,,65.0,5.7,35.6,0.674,,1.223,11.404,227.0,0,,0.0,88.3,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.014,0.5,0.0,Fe3O4
315,848,316,Fe3O4,,,Fe3 O4,,65.0,5.7,35.6,0.674,,1.223,11.404,227.0,0,,0.0,88.3,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.014,0.5,0.0,Fe3O4
316,849,317,Fe3O4,,,Fe3 O4,,65.0,5.7,35.6,0.674,,1.223,11.404,227.0,0,,0.0,88.3,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.014,0.5,0.0,Fe3O4
317,850,318,Fe3O4,,,Fe3 O4,,65.0,5.7,35.6,0.674,,1.223,11.404,227.0,0,,0.0,88.3,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.014,0.5,0.0,Fe3O4
318,851,319,Fe3O4,,,Fe3 O4,,65.0,5.7,35.6,0.674,,1.223,11.404,227.0,0,,0.0,88.3,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.014,0.5,0.0,Fe3O4
319,852,320,Fe3O4,,,Fe3 O4,,65.0,5.7,35.6,0.674,,1.223,11.404,227.0,0,,0.0,88.3,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.014,0.5,0.0,Fe3O4
320,853,321,Fe3O4,,,Fe3 O4,,65.0,5.7,35.6,0.674,,1.223,11.404,227.0,0,,0.0,88.3,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.014,0.5,0.0,Fe3O4
321,854,322,Fe3O4,,,Fe3 O4,,65.0,5.7,35.6,0.674,,1.223,11.404,227.0,0,,0.0,88.3,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.014,0.5,0.0,Fe3O4
322,855,323,Fe3O4,,,Fe3 O4,,65.0,5.7,35.6,0.674,,1.223,11.404,227.0,0,,0.0,88.3,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.014,0.5,0.0,Fe3O4
323,856,324,Fe3O4,,,Fe3 O4,,65.0,5.7,35.6,0.674,,1.223,11.404,227.0,0,,0.0,88.3,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.014,0.5,0.0,Fe3O4
324,857,325,Fe3O4,,,Fe3 O4,,65.0,5.7,35.6,0.674,,1.223,11.404,227.0,0,,0.0,88.3,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.014,0.5,0.0,Fe3O4
325,858,326,Fe3O4,,,Fe3 O4,,65.0,5.7,35.6,0.674,,1.223,11.404,227.0,0,,0.0,88.3,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.014,0.5,0.0,Fe3O4
326,859,327,Fe3O4,,,Fe3 O4,,65.0,5.7,35.6,0.674,,1.223,11.404,227.0,0,,0.0,88.3,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.014,0.5,0.0,Fe3O4
327,860,328,Fe3O4,,,Fe3 O4,,65.0,5.7,35.6,0.674,,1.223,11.404,227.0,0,,0.0,88.3,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.014,0.5,0.0,Fe3O4
328,861,329,Fe3O4,,,Fe3 O4,,65.0,5.7,35.6,0.674,,1.223,11.404,227.0,0,,0.0,88.3,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.014,0.5,0.0,Fe3O4
329,862,330,Fe3O4,,,Fe3 O4,,65.0,5.7,35.6,0.674,,1.223,11.404,227.0,0,,0.0,88.3,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.014,0.5,0.0,Fe3O4
330,863,331,Fe3O4,,,Fe3 O4,,65.0,5.7,35.6,0.674,,1.223,11.404,227.0,0,,0.0,88.3,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.014,0.5,0.0,Fe3O4
331,864,332,Fe3O4,,,Fe3 O4,,65.0,5.7,35.6,0.674,,1.223,11.404,227.0,0,,0.0,88.3,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.014,0.5,0.0,Fe3O4
332,865,333,Fe3O4,,,Fe3 O4,,65.0,5.7,35.6,0.674,,1.223,11.404,227.0,0,,0.0,88.3,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.014,0.5,0.0,Fe3O4
333,866,334,Fe3O4,,,Fe3 O4,,65.0,5.7,35.6,0.674,,1.223,11.404,227.0,0,,0.0,88.3,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.014,0.5,0.0,Fe3O4
334,867,335,Fe3O4,,,Fe3 O4,,41.0,7.0,24.65,0.782,,1.405,5.857,227.0,0,,0.0,91.32,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.024,0.5,0.0,Fe3O4
335,868,336,Fe3O4,,,Fe3 O4,,41.0,7.0,24.65,0.782,,1.405,5.857,227.0,0,,0.0,91.32,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.024,0.5,0.0,Fe3O4
336,869,337,Fe3O4,,,Fe3 O4,,41.0,7.0,24.65,0.782,,1.405,5.857,227.0,0,,0.0,91.32,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.024,0.5,0.0,Fe3O4
337,870,338,Fe3O4,,,Fe3 O4,,41.0,7.0,24.65,0.782,,1.405,5.857,227.0,0,,0.0,91.32,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.024,0.5,0.0,Fe3O4
338,871,339,Fe3O4,,,Fe3 O4,,41.0,7.0,24.65,0.782,,1.405,5.857,227.0,0,,0.0,91.32,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.024,0.5,0.0,Fe3O4
339,872,340,Fe3O4,,,Fe3 O4,,41.0,7.0,24.65,0.782,,1.405,5.857,227.0,0,,0.0,91.32,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.024,0.5,0.0,Fe3O4
340,873,341,Fe3O4,,,Fe3 O4,,41.0,7.0,24.65,0.782,,1.405,5.857,227.0,0,,0.0,91.32,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.024,0.5,0.0,Fe3O4
341,874,342,Fe3O4,,,Fe3 O4,,41.0,7.0,24.65,0.782,,1.405,5.857,227.0,0,,0.0,91.32,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.024,0.5,0.0,Fe3O4
342,875,343,Fe3O4,,,Fe3 O4,,41.0,7.0,24.65,0.782,,1.405,5.857,227.0,0,,0.0,91.32,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.024,0.5,0.0,Fe3O4
343,876,344,Fe3O4,,,Fe3 O4,,41.0,7.0,24.65,0.782,,1.405,5.857,227.0,0,,0.0,91.32,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.024,0.5,0.0,Fe3O4
344,877,345,Fe3O4,,,Fe3 O4,,41.0,7.0,24.65,0.782,,1.405,5.857,227.0,0,,0.0,91.32,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.024,0.5,0.0,Fe3O4
345,878,346,Fe3O4,,,Fe3 O4,,41.0,7.0,24.65,0.782,,1.405,5.857,227.0,0,,0.0,91.32,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.024,0.5,0.0,Fe3O4
346,879,347,Fe3O4,,,Fe3 O4,,41.0,7.0,24.65,0.782,,1.405,5.857,227.0,0,,0.0,91.32,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.024,0.5,0.0,Fe3O4
347,880,348,Fe3O4,,,Fe3 O4,,41.0,7.0,24.65,0.782,,1.405,5.857,227.0,0,,0.0,91.32,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.024,0.5,0.0,Fe3O4
348,881,349,Fe3O4,,,Fe3 O4,,41.0,7.0,24.65,0.782,,1.405,5.857,227.0,0,,0.0,91.32,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.024,0.5,0.0,Fe3O4
349,882,350,Fe3O4,,,Fe3 O4,,41.0,7.0,24.65,0.782,,1.405,5.857,227.0,0,,0.0,91.32,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.024,0.5,0.0,Fe3O4
350,883,351,Fe3O4,,,Fe3 O4,,25.0,25.0,25.0,1.0,,0.24,1.0,227.0,0,,0.0,60.0,0.0,,,,,,,,,1.0,11000.0,104.0,11000,21000.0,,140000.0,858.0,0.12,2.75,0.333,0.5,0.0,Fe3O4
351,884,352,Fe3O4,,,Fe3 O4,,56.0,10.0,24.65,0.789,,0.527,5.6,227.0,0,,0.0,88.3,0.0,,,,,,,,,1.0,11000.0,104.0,11000,24000.0,,140000.0,858.0,0.12,2.75,0.02,0.5,0.0,Fe3O4
352,885,353,Fe3O4,,,Fe3 O4,,30.0,30.0,30.0,1.0,,0.2,1.0,227.0,0,,0.0,60.0,0.0,,,,,,,,,1.0,11000.0,104.0,11000,21000.0,,140000.0,858.0,0.12,2.75,0.333,0.5,0.0,Fe3O4
353,886,354,Fe3O4,,,Fe3 O4,,30.0,30.0,30.0,1.0,,0.2,1.0,227.0,0,,0.0,60.0,0.0,,,,,,,,,1.0,11000.0,104.0,11000,21000.0,,140000.0,858.0,0.12,2.75,0.333,0.5,0.0,Fe3O4
354,887,355,Fe3O4,,,Fe3 O4,,60.0,60.0,60.0,1.0,,0.479,1.0,227.0,0,,173.667,81.833,23.513,,,,,,,,,1.0,11000.0,104.0,11000,21000.0,,140000.0,858.0,0.12,2.75,0.333,0.5,0.0,Fe3O4
355,888,356,Fe3O4,,,Fe3 O4,,13.0,13.0,13.0,1.0,,0.462,1.0,227.0,0,,0.0,68.0,0.0,,,,,,,,,1.0,11000.0,104.0,11000,21000.0,,140000.0,665.0,0.12,2.75,0.21,0.5,0.0,Fe3O4
356,889,357,Fe3O4,,,Fe3 O4,,13.0,13.0,13.0,1.0,,0.462,1.0,227.0,0,,0.0,68.0,0.0,,,,,,,,,1.0,11000.0,104.0,11000,21000.0,,140000.0,665.0,0.12,2.75,0.21,0.5,0.0,Fe3O4
357,890,358,Fe3O4,,,Fe3 O4,,13.0,13.0,13.0,1.0,,0.462,1.0,227.0,0,,0.0,68.0,0.0,,,,,,,,,1.0,11000.0,104.0,11000,21000.0,,140000.0,665.0,0.12,2.75,0.21,0.5,0.0,Fe3O4
358,891,359,Fe3O4,,,Fe3 O4,,13.0,13.0,13.0,1.0,,0.462,1.0,227.0,0,,0.0,68.0,0.0,,,,,,,,,1.0,11000.0,104.0,11000,21000.0,,140000.0,665.0,0.12,2.75,0.21,0.5,0.0,Fe3O4
359,892,360,Fe3O4,,,Fe3 O4,,22.0,22.0,22.0,1.0,,0.273,1.0,227.0,0,,22.0,73.0,7.0,,,,,,,,,1.0,11000.0,104.0,11000,21000.0,,140000.0,858.0,0.12,2.75,0.21,0.5,0.0,Fe3O4
360,893,361,Fe3O4,,,Fe3 O4,,22.0,22.0,22.0,1.0,,0.273,1.0,227.0,0,,22.0,73.0,7.0,,,,,,,,,1.0,11000.0,104.0,11000,21000.0,,140000.0,858.0,0.12,2.75,0.21,0.5,0.0,Fe3O4
361,894,362,Fe3O4,,,Fe3 O4,,22.0,22.0,22.0,1.0,,0.273,1.0,227.0,0,,22.0,73.0,7.0,,,,,,,,,1.0,11000.0,104.0,11000,21000.0,,140000.0,858.0,0.12,2.75,0.21,0.5,0.0,Fe3O4
362,895,363,Fe3O4,,,Fe3 O4,,22.0,22.0,22.0,1.0,,0.273,1.0,227.0,0,,22.0,73.0,7.0,,,,,,,,,1.0,11000.0,104.0,11000,21000.0,,140000.0,858.0,0.12,2.75,0.21,0.5,0.0,Fe3O4
363,896,364,Fe3O4,,,Fe3 O4,,43.0,43.0,43.0,1.0,,0.14,1.0,227.0,0,,37.0,85.0,14.0,,,,,,,,,1.0,11000.0,104.0,11000,21000.0,,140000.0,858.0,0.12,2.75,0.21,0.5,0.0,Fe3O4
364,897,365,Fe3O4,,,Fe3 O4,,43.0,43.0,43.0,1.0,,0.14,1.0,227.0,0,,37.0,85.0,14.0,,,,,,,,,1.0,11000.0,104.0,11000,21000.0,,140000.0,858.0,0.12,2.75,0.21,0.5,0.0,Fe3O4
365,898,366,Fe3O4,,,Fe3 O4,,43.0,43.0,43.0,1.0,,0.14,1.0,227.0,0,,37.0,85.0,14.0,,,,,,,,,1.0,11000.0,104.0,11000,21000.0,,140000.0,858.0,0.12,2.75,0.21,0.5,0.0,Fe3O4
366,899,367,Fe3O4,,,Fe3 O4,,43.0,43.0,43.0,1.0,,0.14,1.0,227.0,0,,37.0,85.0,14.0,,,,,,,,,1.0,11000.0,104.0,11000,21000.0,,140000.0,858.0,0.67,2.75,0.21,0.5,0.0,Fe3O4
367,900,368,Fe3O4,,,Fe3 O4,,98.0,98.0,98.0,1.0,,0.061,1.0,227.0,0,,80.0,90.0,23.0,,,,,,,,,1.0,11000.0,104.0,11000,21000.0,,140000.0,858.0,0.67,2.75,0.21,0.5,0.0,Fe3O4
368,901,369,Fe3O4,,,Fe3 O4,,98.0,98.0,98.0,1.0,,0.061,1.0,227.0,0,,80.0,90.0,23.0,,,,,,,,,1.0,11000.0,104.0,11000,21000.0,,140000.0,858.0,0.67,2.75,0.21,0.5,0.0,Fe3O4
369,902,370,Fe3O4,,,Fe3 O4,,98.0,98.0,98.0,1.0,,0.061,1.0,227.0,0,,80.0,90.0,23.0,,,,,,,,,1.0,11000.0,104.0,11000,21000.0,,140000.0,858.0,0.67,2.75,0.21,0.5,0.0,Fe3O4
370,903,371,Fe3O4,,,Fe3 O4,,98.0,98.0,98.0,1.0,,0.061,1.0,227.0,0,,80.0,90.0,23.0,,,,,,,,,1.0,11000.0,104.0,11000,21000.0,,140000.0,858.0,0.67,2.75,0.21,0.5,0.0,Fe3O4
371,904,372,Fe3O4,,,Fe3 O4,,260.0,260.0,260.0,1.0,,0.023,1.0,227.0,0,,118.0,92.0,13.0,,,,,,,,,1.0,11000.0,104.0,11000,21000.0,,140000.0,858.0,0.67,2.75,0.21,0.5,0.0,Fe3O4
372,905,373,Fe3O4,,,Fe3 O4,,260.0,260.0,260.0,1.0,,0.023,1.0,227.0,0,,118.0,92.0,13.0,,,,,,,,,1.0,11000.0,104.0,11000,21000.0,,140000.0,858.0,0.67,2.75,0.21,0.5,0.0,Fe3O4
373,906,374,Fe3O4,,,Fe3 O4,,260.0,260.0,260.0,1.0,,0.023,1.0,227.0,0,,118.0,92.0,13.0,,,,,,,,,1.0,11000.0,104.0,11000,21000.0,,140000.0,858.0,0.67,2.75,0.21,0.5,0.0,Fe3O4
374,907,375,Fe3O4,,,Fe3 O4,,260.0,260.0,260.0,1.0,,0.028,1.0,227.0,0,,118.0,92.0,13.0,,,,,,,,,1.0,11000.0,104.0,11000,21000.0,,140000.0,858.0,0.67,2.75,0.21,0.5,0.0,Fe3O4
375,908,376,Fe3O4,,,Fe3 O4,,8.4,8.4,8.4,1.0,,0.357,1.0,227.0,0,,0.0,20.0,0.0,,,,,,,,,1.0,11000.0,104.0,11000,21000.0,,140000.0,635.0,0.67,2.75,0.333,0.5,0.0,Fe3O4
376,909,377,Fe12C5,,,Fe12 C5,,13.6,13.6,13.6,1.0,,0.221,1.0,226.5,0,,0.0,132.0,0.0,,,,,,,,,1.176,57725.0,55828.0,100500,32550.0,,739244.75,655.0,6.317,2.042,0.333,0.5,0.004,Fe2.2C1Fe5C2
377,910,378,Fe12C5,,,Fe12 C5,,13.6,13.6,13.6,1.0,,0.221,1.0,226.5,0,,0.0,132.0,0.0,,,,,,,,,1.176,57725.0,55828.0,100500,32550.0,,739244.75,655.0,6.317,2.042,0.333,0.5,0.004,Fe2.2C1Fe5C2
378,911,379,Fe12C5,,,Fe12 C5,,13.6,13.6,13.6,1.0,,0.221,1.0,226.5,0,,0.0,132.0,0.0,,,,,,,,,1.176,57725.0,55828.0,100500,32550.0,,739244.75,655.0,6.317,2.042,0.333,0.5,0.004,Fe2.2C1Fe5C2
379,912,380,Fe12C5,,,Fe12 C5,,13.6,13.6,13.6,1.0,,0.221,1.0,226.5,0,,0.0,132.0,0.0,,,,,,,,,1.176,57725.0,55828.0,100500,32550.0,,739244.75,655.0,6.317,2.042,0.333,0.5,0.004,Fe2.2C1Fe5C2
380,913,381,Fe12C5,,,Fe12 C5,,13.6,13.6,13.6,1.0,,0.221,1.0,226.5,0,,0.0,132.0,0.0,,,,,,,,,1.176,57725.0,55828.0,100500,32550.0,,739244.75,655.0,6.317,2.042,0.333,0.5,0.004,Fe2.2C1Fe5C2
381,914,382,Fe12C5,,,Fe12 C5,,13.6,13.6,13.6,1.0,,0.221,1.0,226.5,0,,0.0,132.0,0.0,,,,,,,,,1.176,57725.0,55828.0,100500,32550.0,,739244.75,655.0,6.317,2.042,0.333,0.5,0.004,Fe2.2C1Fe5C2
382,915,383,Fe2O3,,,Fe2 O3,,12.3,13.3,14.3,1.0,,0.5,1.163,227.0,0,,612.0,20.123,7.363,,,,,,,,,1.0,8000.0,104.0,11000,47000.0,,140000.0,948.0,0.1,2.796,0.333,0.5,0.0,Fe2O3
383,916,384,Fe2O3,,,Fe2 O3,,12.3,13.3,14.3,1.0,,0.5,1.163,227.0,0,,1017.2,40.87,14.207,,,,,,,,,1.0,8000.0,104.0,11000,47000.0,,140000.0,948.0,0.1,2.796,0.333,0.5,0.0,Fe2O3
384,917,385,Fe2O3,,,Fe2 O3,,11.7,12.7,13.7,1.0,,0.526,1.171,227.0,0,,1465.0,0.137,0.053,,,,,,,,,1.0,8000.0,104.0,11000,47000.0,,140000.0,948.0,0.1,2.796,0.333,0.5,0.0,Fe2O3
385,918,386,Fe2O3,,,Fe2 O3,,11.7,12.7,13.7,1.0,,0.526,1.171,227.0,0,,1922.8,0.42,0.143,,,,,,,,,1.0,8000.0,104.0,11000,47000.0,,140000.0,948.0,0.1,2.796,0.333,0.5,0.0,Fe2O3
386,919,387,Fe2O3,,,Fe2 O3,,250.0,250.0,250.0,1.0,,0.012,1.0,167.0,0,,130.0,18.98,1.97,,,,,,,,,1.0,8000.0,105.0,11000,1870.0,,140000.0,500.0,0.1,2.796,0.333,0.5,0.0,Fe2O3
387,920,388,Fe2O3,,,Fe2 O3,,250.0,250.0,250.0,1.0,,0.012,1.0,167.0,0,,130.0,10.45,1.97,,,,,,,,,1.0,8000.0,105.0,11000,1870.0,,140000.0,500.0,0.1,2.796,0.333,0.5,0.0,Fe2O3
388,921,389,Fe2O3,,,Fe2 O3,,35.0,35.0,35.0,1.0,,0.171,1.0,227.0,0,,0.0,83.63,0.0,,,,,,,,,1.0,8000.0,104.0,11000,48000.0,,140000.0,948.0,0.1,2.796,0.333,0.5,0.0,Fe2O3
389,922,390,Fe2O3,,,Fe2 O3,,35.0,35.0,35.0,1.0,,0.171,1.0,227.0,0,,0.0,89.2,0.0,,,,,,,,,1.0,8000.0,104.0,11000,48000.0,,140000.0,948.0,0.1,2.796,0.333,0.5,0.0,Fe2O3
